"","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"13418","CORRIENTES, AR",2018-06-19,NA,15.9,NA,8.6
"13419","CORRIENTES, AR",2018-06-20,NA,19.3,NA,12.6
"13420","CORRIENTES, AR",2018-06-21,NA,20.2,27.7,15.9
"13421","CORRIENTES, AR",2018-06-22,NA,18.2,26.6,11.4
"13422","CORRIENTES, AR",2018-06-23,NA,21.8,NA,13.5
"13423","CORRIENTES, AR",2018-06-24,19.1,12.7,NA,10.6
"13424","CORRIENTES, AR",2018-06-25,0,11.4,NA,NA
"13425","CORRIENTES, AR",2018-06-26,NA,13.2,NA,NA
"13426","CORRIENTES, AR",2018-06-27,NA,14.3,NA,8
"13427","CORRIENTES, AR",2018-06-28,NA,21.4,NA,16.6
"13428","CORRIENTES, AR",2018-06-29,9.9,19.4,27.7,16.6
"13429","CORRIENTES, AR",2018-06-30,0,16.9,NA,13
"13430","CORRIENTES, AR",2018-07-01,NA,20.8,NA,14.7
"13431","CORRIENTES, AR",2018-07-02,NA,21.4,26,NA
"13432","CORRIENTES, AR",2018-07-03,NA,12.6,16.5,10.6
"13433","CORRIENTES, AR",2018-07-04,0,10.9,11.5,NA
"13434","CORRIENTES, AR",2018-07-05,0,12.7,NA,11
"13435","CORRIENTES, AR",2018-07-06,NA,14.9,NA,13
"13436","CORRIENTES, AR",2018-07-07,NA,15.3,17.2,13.6
"13437","CORRIENTES, AR",2018-07-08,NA,10.6,12.4,10
"13438","CORRIENTES, AR",2018-07-09,0,11,11.6,9.6
"13439","CORRIENTES, AR",2018-07-11,NA,7.1,NA,4.5
"13440","CORRIENTES, AR",2018-07-12,NA,13.6,NA,NA
"13441","CORRIENTES, AR",2018-07-13,NA,16.4,NA,7.5
"13442","CORRIENTES, AR",2018-07-14,NA,20.9,NA,11.6
"13443","CORRIENTES, AR",2018-07-15,NA,22.6,29.5,16.4
"13444","CORRIENTES, AR",2018-07-16,NA,19.7,29.2,16.5
"13445","CORRIENTES, AR",2018-07-17,NA,18.3,NA,15.3
"13446","CORRIENTES, AR",2018-07-18,NA,22.7,NA,16
"13447","CORRIENTES, AR",2018-07-19,NA,20.9,31,18
"13448","CORRIENTES, AR",2018-07-20,13,10.3,12.8,9
"13449","CORRIENTES, AR",2018-07-21,1,7.4,NA,3.5
"13450","CORRIENTES, AR",2018-07-22,0,10.2,15.5,7.4
"13451","CORRIENTES, AR",2018-07-23,0,12.2,NA,10.2
"13452","CORRIENTES, AR",2018-07-24,NA,7.9,NA,5.8
"13453","CORRIENTES, AR",2018-07-25,NA,10.8,NA,9.4
"13454","CORRIENTES, AR",2018-07-26,NA,10.2,NA,7.5
"13455","CORRIENTES, AR",2018-07-27,NA,10.2,15,7.1
"13456","CORRIENTES, AR",2018-07-28,NA,11.8,NA,8.8
"13457","CORRIENTES, AR",2018-07-29,NA,12.3,NA,5
"13458","CORRIENTES, AR",2018-07-30,NA,12.8,20.7,7.3
"13459","CORRIENTES, AR",2018-07-31,NA,11.3,NA,4.5
"13460","CORRIENTES, AR",2018-08-01,NA,11,19,4.4
"13461","CORRIENTES, AR",2018-08-03,NA,8.2,NA,3.6
"13462","CORRIENTES, AR",2018-08-04,NA,9.8,NA,5.6
"13463","CORRIENTES, AR",2018-08-05,NA,12.7,NA,2
"13464","CORRIENTES, AR",2018-08-06,NA,13.3,NA,5.6
"13465","CORRIENTES, AR",2018-08-07,NA,18,NA,11.3
"13466","CORRIENTES, AR",2018-08-08,0,17.2,22.2,13
"13467","CORRIENTES, AR",2018-08-09,NA,8.8,13.7,6.5
"13468","CORRIENTES, AR",2018-08-10,NA,4.6,8.8,1.4
"13469","CORRIENTES, AR",2018-08-11,NA,10.5,NA,3.2
"13470","CORRIENTES, AR",2018-08-12,NA,20.4,NA,7.8
"13471","CORRIENTES, AR",2018-08-13,NA,21.5,NA,12.2
"13472","CORRIENTES, AR",2018-08-14,0,17.4,30,NA
"13473","CORRIENTES, AR",2018-08-15,2,13.6,NA,7.6
"13474","CORRIENTES, AR",2018-08-16,0,13.4,NA,7
"13475","CORRIENTES, AR",2018-08-17,NA,18.7,NA,11.4
"13476","CORRIENTES, AR",2018-08-18,NA,19.7,NA,16.7
"13477","CORRIENTES, AR",2018-08-19,0.5,17.2,30,NA
"13478","CORRIENTES, AR",2018-08-20,10.9,8.7,9.4,6.8
"13479","CORRIENTES, AR",2018-08-21,0.5,9.1,NA,4
"13480","CORRIENTES, AR",2018-08-22,0,9.5,NA,0.8
"13481","CORRIENTES, AR",2018-08-23,NA,13.8,NA,8.4
"13482","CORRIENTES, AR",2018-08-24,0,17.8,20.3,12
"13483","CORRIENTES, AR",2018-08-25,0,12.7,NA,5.8
"13484","CORRIENTES, AR",2018-08-26,NA,12.6,NA,4.8
"13485","CORRIENTES, AR",2018-08-27,NA,13.4,NA,7
"13486","CORRIENTES, AR",2018-08-28,NA,13.8,NA,7.3
"13487","CORRIENTES, AR",2018-08-29,NA,23.9,NA,14.5
"13488","CORRIENTES, AR",2018-08-30,NA,28.6,34.9,21.7
"13489","CORRIENTES, AR",2018-08-31,0,17.6,NA,NA
"13490","CORRIENTES, AR",2018-09-01,NA,12.2,NA,NA
"13491","CORRIENTES, AR",2018-09-02,0.5,12.9,NA,11.5
"13492","CORRIENTES, AR",2018-09-03,0.3,16.1,NA,13.6
"13493","CORRIENTES, AR",2018-09-04,1,16.1,NA,8.6
"13494","CORRIENTES, AR",2018-09-05,0,16.9,NA,NA
"13495","CORRIENTES, AR",2018-09-06,NA,18.9,NA,12.6
"13496","CORRIENTES, AR",2018-09-07,NA,21.9,NA,NA
"13497","CORRIENTES, AR",2018-09-08,NA,19.5,NA,11.7
"13498","CORRIENTES, AR",2018-09-09,NA,20.4,30.5,14
"13499","CORRIENTES, AR",2018-09-10,NA,19.8,NA,14.4
"13500","CORRIENTES, AR",2018-09-11,NA,20.3,NA,14.3
"13501","CORRIENTES, AR",2018-09-12,NA,20.8,28.2,17
"13502","CORRIENTES, AR",2018-09-13,NA,20.9,27.2,17.5
"13503","CORRIENTES, AR",2018-09-14,NA,19.6,NA,15.8
"13504","CORRIENTES, AR",2018-09-15,NA,18.4,NA,NA
"13505","CORRIENTES, AR",2018-09-16,NA,18.7,NA,15.5
"13506","CORRIENTES, AR",2018-09-17,NA,20.1,NA,NA
"13507","CORRIENTES, AR",2018-09-18,NA,20.7,NA,12.1
"13508","CORRIENTES, AR",2018-09-19,NA,23.6,NA,12.4
"13509","CORRIENTES, AR",2018-09-20,NA,23.8,NA,17
"13510","CORRIENTES, AR",2018-09-21,NA,23.8,NA,16.4
"13511","CORRIENTES, AR",2018-09-22,NA,28.6,NA,NA
"13512","CORRIENTES, AR",2018-09-23,NA,29.4,37.5,26.5
"13513","CORRIENTES, AR",2018-09-24,0,29.2,39.7,NA
"13514","CORRIENTES, AR",2018-09-25,15,21.4,NA,NA
"13515","CORRIENTES, AR",2018-09-26,0,22.4,25.6,19.2
"13516","CORRIENTES, AR",2018-09-27,NA,21.4,24,18.3
"13517","CORRIENTES, AR",2018-09-28,NA,26.2,NA,NA
"13518","CORRIENTES, AR",2018-09-29,NA,25.3,NA,23
"13519","CORRIENTES, AR",2018-10-01,NA,19.1,NA,NA
"13520","CORRIENTES, AR",2018-10-02,7.9,15.9,31.2,12
"13521","CORRIENTES, AR",2018-10-03,0,17.4,18,13.6
"13522","CORRIENTES, AR",2018-10-04,NA,16.1,NA,NA
"13523","CORRIENTES, AR",2018-10-05,NA,18.3,25.3,NA
"13524","CORRIENTES, AR",2018-10-06,NA,18.3,25,NA
"13525","CORRIENTES, AR",2018-10-07,NA,16.7,23.7,NA
"13526","CORRIENTES, AR",2018-10-08,0.5,23.9,NA,NA
"13527","CORRIENTES, AR",2018-10-10,3,22.3,NA,NA
"13528","CORRIENTES, AR",2018-10-12,NA,18.4,NA,NA
"13529","CORRIENTES, AR",2018-10-13,3,15.8,25.6,14.6
"13530","CORRIENTES, AR",2018-10-15,NA,21.3,NA,NA
"13531","CORRIENTES, AR",2018-10-17,4.1,24.4,30.8,NA
"13532","CORRIENTES, AR",2018-10-18,0,26.7,34.9,NA
"13533","CORRIENTES, AR",2018-10-19,NA,23.5,34.4,NA
"13534","CORRIENTES, AR",2018-10-20,NA,24.2,NA,17.4
"13535","CORRIENTES, AR",2018-10-21,NA,24.2,NA,17
"13536","CORRIENTES, AR",2018-10-22,NA,26.6,NA,21.9
"13537","CORRIENTES, AR",2018-10-23,11.9,21.9,33.5,NA
"13538","CORRIENTES, AR",2018-10-24,1,23.4,NA,18.4
"13539","CORRIENTES, AR",2018-10-25,0,25.2,NA,20
"13540","CORRIENTES, AR",2018-10-26,NA,23.7,31.1,20.8
"13541","CORRIENTES, AR",2018-10-27,NA,20.9,29,14.5
"13542","CORRIENTES, AR",2018-10-28,NA,21.7,NA,14
"13543","CORRIENTES, AR",2018-10-29,NA,23.8,NA,15.6
"13544","CORRIENTES, AR",2018-10-30,NA,26.8,NA,17.7
"13545","CORRIENTES, AR",2018-10-31,116.1,22.9,34.6,20.5
"13546","CORRIENTES, AR",2018-11-01,30,22.1,NA,19
"13547","CORRIENTES, AR",2018-11-02,0,23.7,NA,18.4
"13548","CORRIENTES, AR",2018-11-03,13,24.4,28.7,NA
"13549","CORRIENTES, AR",2018-11-04,85.1,23.9,NA,20.5
"13550","CORRIENTES, AR",2018-11-05,0,26.2,NA,20.3
"13551","CORRIENTES, AR",2018-11-06,NA,24.1,32.5,NA
"13552","CORRIENTES, AR",2018-11-07,NA,23.9,NA,20.2
"13553","CORRIENTES, AR",2018-11-08,NA,25.3,NA,19.4
"13554","CORRIENTES, AR",2018-11-09,NA,27.6,NA,23.2
"13555","CORRIENTES, AR",2018-11-10,NA,27.7,NA,22.7
"13556","CORRIENTES, AR",2018-11-11,NA,28.9,NA,24.2
"13557","CORRIENTES, AR",2018-11-12,1,30.8,NA,26.5
"13558","CORRIENTES, AR",2018-11-13,7.9,26.8,35.6,NA
"13559","CORRIENTES, AR",2018-11-14,30,22.8,NA,19.4
"13560","CORRIENTES, AR",2018-11-15,0,23,NA,15
"13561","CORRIENTES, AR",2018-11-16,NA,24.7,NA,17.2
"13562","CORRIENTES, AR",2018-11-17,0.3,25.9,31.7,23.4
"13563","CORRIENTES, AR",2018-11-18,43.9,23,29.8,NA
"13564","CORRIENTES, AR",2018-11-19,0,20.5,26,14.7
"13565","CORRIENTES, AR",2018-11-20,NA,22.9,NA,15.6
"13566","CORRIENTES, AR",2018-11-21,NA,27.1,NA,21.9
"13567","CORRIENTES, AR",2018-11-22,NA,25.6,32.5,22.7
"13568","CORRIENTES, AR",2018-11-23,101.1,21.3,29.3,NA
"13569","CORRIENTES, AR",2018-11-24,2,22.8,NA,20
"13570","CORRIENTES, AR",2018-11-25,0,22.8,NA,17.6
"13571","CORRIENTES, AR",2018-11-26,NA,24.4,NA,19.2
"13572","CORRIENTES, AR",2018-11-27,0.5,23.6,30.5,NA
"13573","CORRIENTES, AR",2018-11-28,69.1,22.6,29.8,NA
"13574","CORRIENTES, AR",2018-11-29,0,24.8,NA,21.1
"13575","CORRIENTES, AR",2018-11-30,NA,23.9,29,19
"13576","CORRIENTES, AR",2018-12-01,NA,24.2,NA,19
"13577","CORRIENTES, AR",2018-12-02,NA,19.5,29.5,14
"13578","CORRIENTES, AR",2018-12-03,NA,19.8,NA,NA
"13579","CORRIENTES, AR",2018-12-04,NA,23.2,NA,15.7
"13580","CORRIENTES, AR",2018-12-05,NA,25.7,NA,17.6
"13581","CORRIENTES, AR",2018-12-06,NA,23.2,32.6,17.8
"13582","CORRIENTES, AR",2018-12-07,NA,20.6,26.1,14.8
"13583","CORRIENTES, AR",2018-12-08,NA,21.4,NA,13.4
"13584","CORRIENTES, AR",2018-12-09,NA,24.6,NA,16.3
"13585","CORRIENTES, AR",2018-12-10,NA,29,NA,22.5
"13586","CORRIENTES, AR",2018-12-11,NA,31.5,NA,26
"13587","CORRIENTES, AR",2018-12-12,NA,24.9,38.2,NA
"13588","CORRIENTES, AR",2018-12-13,NA,27,NA,19.8
"13589","CORRIENTES, AR",2018-12-14,NA,31.4,NA,26.6
"13590","CORRIENTES, AR",2018-12-15,67.1,24.6,35.8,19.5
"13591","CORRIENTES, AR",2018-12-16,4.1,27.6,NA,20.2
"13592","CORRIENTES, AR",2018-12-17,0,30.8,NA,26.5
"13593","CORRIENTES, AR",2018-12-18,24.9,23.8,35.3,NA
"13594","CORRIENTES, AR",2018-12-19,25.9,25.2,NA,20.5
"13595","CORRIENTES, AR",2018-12-20,7.1,27.9,NA,23.2
"13596","CORRIENTES, AR",2018-12-21,38.1,25.1,34.1,20.7
"13597","CORRIENTES, AR",2018-12-22,0.3,25.2,NA,20.3
"13598","CORRIENTES, AR",2018-12-23,0,26.3,NA,20.8
"13599","CORRIENTES, AR",2018-12-24,NA,26.3,NA,20.5
"13600","CORRIENTES, AR",2018-12-25,NA,27.9,NA,NA
"13601","CORRIENTES, AR",2018-12-26,NA,29.7,NA,24.5
"13602","CORRIENTES, AR",2018-12-27,NA,30.8,NA,25.5
"13603","CORRIENTES, AR",2018-12-28,0.5,27.5,35.8,NA
"13604","CORRIENTES, AR",2018-12-29,5.1,28.3,NA,NA
"13605","CORRIENTES, AR",2018-12-30,0,28.6,34.3,NA
"13606","CORRIENTES, AR",2018-12-31,3,26.6,34.3,23.9
"13607","CORRIENTES, AR",2019-01-01,19.1,28.5,NA,24.5
"13608","CORRIENTES, AR",2019-01-02,11.9,31.1,NA,27.5
"13609","CORRIENTES, AR",2019-01-03,0,27.8,35.5,NA
"13610","CORRIENTES, AR",2019-01-04,7.1,23.3,28.5,NA
"13611","CORRIENTES, AR",2019-01-05,11.9,27.3,NA,21.5
"13612","CORRIENTES, AR",2019-01-06,0,26.6,32.8,NA
"13613","CORRIENTES, AR",2019-01-07,41.9,24.1,29.5,19.5
"13614","CORRIENTES, AR",2019-01-08,2,24.6,NA,20.6
"13615","CORRIENTES, AR",2019-01-09,47,27.6,NA,21.5
"13616","CORRIENTES, AR",2019-01-10,24.9,21.7,33.5,NA
"13617","CORRIENTES, AR",2019-01-11,49,23.2,NA,19.5
"13618","CORRIENTES, AR",2019-01-12,0,25.9,NA,22
"13619","CORRIENTES, AR",2019-01-13,10.9,26.4,32.2,23.3
"13620","CORRIENTES, AR",2019-01-14,5.1,25.9,32.6,24.2
"13621","CORRIENTES, AR",2019-01-15,0.3,27.9,NA,24.8
"13622","CORRIENTES, AR",2019-01-16,53.1,27.1,34.1,23.2
"13623","CORRIENTES, AR",2019-01-17,7.1,30.4,NA,24.5
"13624","CORRIENTES, AR",2019-01-18,33,23.6,35.7,NA
"13625","CORRIENTES, AR",2019-01-19,26.9,20.2,NA,18
"13626","CORRIENTES, AR",2019-01-20,0,22.4,NA,18.8
"13627","CORRIENTES, AR",2019-01-21,NA,25.5,NA,19
"13628","CORRIENTES, AR",2019-01-22,NA,29.4,NA,23.6
"13629","CORRIENTES, AR",2019-01-23,NA,31.5,NA,NA
"13630","CORRIENTES, AR",2019-01-24,NA,28.8,37.5,24.3
"13631","CORRIENTES, AR",2019-01-25,NA,30.7,NA,25.5
"13632","CORRIENTES, AR",2019-01-26,NA,31.6,NA,27.4
"13633","CORRIENTES, AR",2019-01-27,NA,29,37.2,NA
"13634","CORRIENTES, AR",2019-01-28,20.1,29.3,35.2,24.6
"13635","CORRIENTES, AR",2019-01-29,0,30.1,NA,26.4
"13636","CORRIENTES, AR",2019-01-30,NA,30.4,NA,NA
"13637","CORRIENTES, AR",2019-01-31,NA,31.7,NA,27
"13638","CORRIENTES, AR",2019-02-01,NA,29.7,36.6,NA
"13639","CORRIENTES, AR",2019-02-02,26.9,24.7,35.7,22.5
"13640","CORRIENTES, AR",2019-02-03,20.1,24.3,NA,22.5
"13641","CORRIENTES, AR",2019-02-04,0,23.2,NA,19
"13642","CORRIENTES, AR",2019-02-05,NA,23.2,NA,18
"13643","CORRIENTES, AR",2019-02-06,NA,25,NA,NA
"13644","CORRIENTES, AR",2019-02-07,NA,26.9,NA,20.6
"13645","CORRIENTES, AR",2019-02-08,NA,28.6,NA,21.6
"13646","CORRIENTES, AR",2019-02-09,NA,29.2,36.6,NA
"13647","CORRIENTES, AR",2019-02-10,40.9,27.3,36.5,22
"13648","CORRIENTES, AR",2019-02-11,0,27.8,NA,NA
"13649","CORRIENTES, AR",2019-02-12,26.9,22.9,34.5,20.4
"13650","CORRIENTES, AR",2019-02-13,0,21,NA,15.4
"13651","CORRIENTES, AR",2019-02-14,NA,23.2,NA,NA
"13652","CORRIENTES, AR",2019-02-15,NA,24.4,NA,20
"13653","CORRIENTES, AR",2019-02-16,NA,23.9,29,18.7
"13654","CORRIENTES, AR",2019-02-17,NA,25.5,NA,20.8
"13655","CORRIENTES, AR",2019-02-18,NA,26.7,NA,21.8
"13656","CORRIENTES, AR",2019-02-19,NA,27.8,NA,21.9
"13657","CORRIENTES, AR",2019-02-20,NA,28.7,NA,22.1
"13658","CORRIENTES, AR",2019-02-21,NA,30.1,NA,24.5
"13659","CORRIENTES, AR",2019-02-22,NA,30.7,NA,NA
"13660","CORRIENTES, AR",2019-02-23,NA,31.2,NA,25
"13661","CORRIENTES, AR",2019-02-24,NA,31.2,37.6,26
"13662","CORRIENTES, AR",2019-02-25,0.8,21.3,37,NA
"13663","CORRIENTES, AR",2019-02-26,26.9,21.6,NA,16.9
"13664","CORRIENTES, AR",2019-02-27,0,21.1,28.2,15.1
"13665","CORRIENTES, AR",2019-02-28,NA,21.9,NA,15.4
"13666","CORRIENTES, AR",2019-03-01,NA,24,NA,18
"13667","CORRIENTES, AR",2019-03-02,NA,27.2,NA,20.9
"13668","CORRIENTES, AR",2019-03-03,NA,29.2,35.4,23.2
"13669","CORRIENTES, AR",2019-03-04,NA,29.2,NA,22.6
"13670","CORRIENTES, AR",2019-03-05,2,23.4,36.7,NA
"13671","CORRIENTES, AR",2019-03-06,14,24.5,NA,19.5
"13672","CORRIENTES, AR",2019-03-07,0,24.7,31.2,22.7
"13673","CORRIENTES, AR",2019-03-08,67.1,22.9,27.2,19.5
"13674","CORRIENTES, AR",2019-03-09,6.1,20.9,23.9,NA
"13675","CORRIENTES, AR",2019-03-10,0,22.2,NA,18
"13676","CORRIENTES, AR",2019-03-11,0,21.9,26.7,19.7
"13677","CORRIENTES, AR",2019-03-12,0,22,NA,19
"13678","CORRIENTES, AR",2019-03-13,NA,22.8,NA,NA
"13679","CORRIENTES, AR",2019-03-14,NA,23.2,29.2,17.7
"13680","CORRIENTES, AR",2019-03-15,NA,23.3,NA,18.2
"13681","CORRIENTES, AR",2019-03-16,NA,25,30.3,20.5
"13682","CORRIENTES, AR",2019-03-17,0,23.5,29.5,21.7
"13683","CORRIENTES, AR",2019-03-18,1,23.6,NA,NA
"13684","CORRIENTES, AR",2019-03-19,0,24.1,NA,18
"13685","CORRIENTES, AR",2019-03-20,NA,22.1,31,18.8
"13686","CORRIENTES, AR",2019-03-21,NA,19.7,NA,14.3
"13687","CORRIENTES, AR",2019-03-22,NA,20.3,27.7,13
"13688","CORRIENTES, AR",2019-03-23,NA,21.4,NA,14.3
"13689","CORRIENTES, AR",2019-03-24,NA,23.1,NA,15.2
"13690","CORRIENTES, AR",2019-03-25,NA,22.2,31.4,16.5
"13691","CORRIENTES, AR",2019-03-26,NA,19.8,28.4,15.3
"13692","CORRIENTES, AR",2019-03-27,NA,20.4,NA,15.4
"13693","CORRIENTES, AR",2019-03-28,NA,21.6,NA,15.5
"13694","CORRIENTES, AR",2019-03-29,NA,24.9,NA,17.6
"13695","CORRIENTES, AR",2019-03-30,NA,28.7,NA,22
"13696","CORRIENTES, AR",2019-03-31,1,25.2,35.2,23.2
"13697","CORRIENTES, AR",2019-04-01,0.5,25.2,NA,22
"13698","CORRIENTES, AR",2019-04-02,0,23,29.2,20.4
"13699","CORRIENTES, AR",2019-04-03,0.5,25.8,NA,21.9
"13700","CORRIENTES, AR",2019-04-04,0,24.8,31,22.5
"13701","CORRIENTES, AR",2019-04-05,14,19.7,28.1,16.9
"13702","CORRIENTES, AR",2019-04-06,0,18.9,NA,14.1
"13703","CORRIENTES, AR",2019-04-07,NA,19.4,NA,11.8
"13704","CORRIENTES, AR",2019-04-08,NA,19.8,NA,12.5
"13705","CORRIENTES, AR",2019-04-09,NA,22.4,NA,15.8
"13706","CORRIENTES, AR",2019-04-10,NA,23.6,NA,16
"13707","CORRIENTES, AR",2019-04-11,NA,23.8,31,19
"13708","CORRIENTES, AR",2019-04-12,NA,19.7,30.6,13
"13709","CORRIENTES, AR",2019-04-13,NA,21.2,NA,14.3
"13710","CORRIENTES, AR",2019-04-14,NA,25.1,NA,17.5
"13711","CORRIENTES, AR",2019-04-15,NA,26.1,34.5,NA
"13712","CORRIENTES, AR",2019-04-16,8.9,20.4,32.2,17
"13713","CORRIENTES, AR",2019-04-17,0,19,NA,13.6
"13714","CORRIENTES, AR",2019-04-18,NA,21.2,NA,14.1
"13715","CORRIENTES, AR",2019-04-19,NA,24.4,NA,20.2
"13716","CORRIENTES, AR",2019-04-20,16,23.8,29.6,NA
"13717","CORRIENTES, AR",2019-04-21,97,22.4,NA,20.8
"13718","CORRIENTES, AR",2019-04-22,0.5,21,24.7,NA
"13719","CORRIENTES, AR",2019-04-23,0,21.3,NA,16.8
"13720","CORRIENTES, AR",2019-04-24,NA,23.5,NA,17.7
"13721","CORRIENTES, AR",2019-04-25,22.1,24.4,31.2,20.6
"13722","CORRIENTES, AR",2019-04-26,24.9,20,29.5,NA
"13723","CORRIENTES, AR",2019-04-27,20.1,20.2,NA,NA
"13724","CORRIENTES, AR",2019-04-28,0.5,18.9,22.7,17
"13725","CORRIENTES, AR",2019-04-29,0,18.6,NA,NA
"13726","CORRIENTES, AR",2019-04-30,NA,19.2,25.5,15.5
"13727","CORRIENTES, AR",2019-05-01,0,19.4,NA,14.8
"13728","CORRIENTES, AR",2019-05-02,NA,20.7,NA,14.2
"13729","CORRIENTES, AR",2019-05-03,0,25.1,NA,19
"13730","CORRIENTES, AR",2019-05-04,16,25.6,NA,23.5
"13731","CORRIENTES, AR",2019-05-05,11.9,24.3,29.3,22.2
"13732","CORRIENTES, AR",2019-05-06,24.9,24.4,28.2,21.6
"13733","CORRIENTES, AR",2019-05-07,0,23.7,27.8,21.8
"13734","CORRIENTES, AR",2019-05-08,0,22.1,27.1,19.8
"13735","CORRIENTES, AR",2019-05-09,36.1,21.8,25.2,NA
"13736","CORRIENTES, AR",2019-05-10,67.1,21.7,NA,NA
"13737","CORRIENTES, AR",2019-05-11,1,18,22.5,15.2
"13738","CORRIENTES, AR",2019-05-12,0,15.2,21.7,13.5
"13739","CORRIENTES, AR",2019-05-13,NA,16.6,NA,NA
"13740","CORRIENTES, AR",2019-05-14,NA,16,NA,NA
"13741","CORRIENTES, AR",2019-05-15,NA,16.6,NA,12
"13742","CORRIENTES, AR",2019-05-16,NA,18.7,NA,13.3
"13743","CORRIENTES, AR",2019-05-17,NA,20.7,26,NA
"13744","CORRIENTES, AR",2019-05-18,NA,22.3,NA,NA
"13745","CORRIENTES, AR",2019-05-19,7.9,20.5,27.5,NA
"13746","CORRIENTES, AR",2019-05-20,16,21.1,NA,19.1
"13747","CORRIENTES, AR",2019-05-21,16,19.8,24.5,NA
"13748","CORRIENTES, AR",2019-05-22,0.3,16.8,22,5.2
"13749","CORRIENTES, AR",2019-05-23,0.3,16.1,19.2,NA
"13750","CORRIENTES, AR",2019-05-24,97,15.8,NA,12.3
"13751","CORRIENTES, AR",2019-05-25,0,15.5,NA,10.7
"13752","CORRIENTES, AR",2019-05-26,NA,16.9,20.8,NA
"13753","CORRIENTES, AR",2019-05-27,1,18.4,NA,15.6
"13754","CORRIENTES, AR",2019-05-28,0,17.9,22.2,16.4
"13755","CORRIENTES, AR",2019-05-29,0,17.4,NA,15.1
"13756","CORRIENTES, AR",2019-05-30,0,18,NA,16.3
"13757","CORRIENTES, AR",2019-05-31,0,16.1,20.7,14.6
"13758","CORRIENTES, AR",2019-06-01,0.8,16.3,NA,13.3
"13759","CORRIENTES, AR",2019-06-02,0,16.6,NA,13
"13760","CORRIENTES, AR",2019-06-03,NA,15.9,NA,11
"13761","CORRIENTES, AR",2019-06-04,NA,15.2,NA,9
"13762","CORRIENTES, AR",2019-06-05,NA,17.6,NA,11.6
"13763","CORRIENTES, AR",2019-06-06,NA,19,24.4,13.8
"13764","CORRIENTES, AR",2019-06-07,NA,19.1,NA,13.4
"13765","CORRIENTES, AR",2019-06-08,0,18.3,25.2,15.6
"13766","CORRIENTES, AR",2019-06-09,3,19.3,NA,16.2
"13767","CORRIENTES, AR",2019-06-10,0,21.3,NA,17.2
"13768","CORRIENTES, AR",2019-06-11,5.1,21.6,NA,18.2
"13769","CORRIENTES, AR",2019-06-12,0.5,24.3,NA,19.4
"13770","CORRIENTES, AR",2019-06-13,0,25.6,30,22.2
"13771","CORRIENTES, AR",2019-06-14,NA,24.9,30,NA
"13772","CORRIENTES, AR",2019-06-15,NA,24.8,NA,22
"13773","CORRIENTES, AR",2019-06-16,0,16.8,28.7,14.1
"13774","CORRIENTES, AR",2019-06-17,0,14.7,16.5,13
"13775","CORRIENTES, AR",2019-06-18,0,15.2,16.1,NA
"13776","CORRIENTES, AR",2019-06-19,NA,14.5,NA,9
"13777","CORRIENTES, AR",2019-06-20,NA,14.1,NA,8.8
"13778","CORRIENTES, AR",2019-06-21,NA,18.7,NA,11.4
"13779","CORRIENTES, AR",2019-06-22,NA,22.9,NA,15.6
"13780","CORRIENTES, AR",2019-06-23,NA,22.6,NA,17.8
"13781","CORRIENTES, AR",2019-06-24,NA,22.8,29.7,18.1
"13782","CORRIENTES, AR",2019-06-25,0,17.4,29,NA
"13783","CORRIENTES, AR",2019-06-26,0,9.8,18.5,2.8
"13784","CORRIENTES, AR",2019-06-27,NA,11.8,NA,6
"13785","CORRIENTES, AR",2019-06-28,NA,22.1,NA,9.2
"13786","CORRIENTES, AR",2019-06-29,NA,21.2,28.6,16.2
"13787","CORRIENTES, AR",2019-06-30,7.1,16,24.5,NA
"13788","CORRIENTES, AR",2019-07-01,0.8,12.2,15.9,9.8
"13789","CORRIENTES, AR",2019-07-02,0,12.1,NA,8.4
"13790","CORRIENTES, AR",2019-07-03,0,13.5,NA,7.6
"13791","CORRIENTES, AR",2019-07-04,NA,9.8,18.2,3.5
"13792","CORRIENTES, AR",2019-07-05,NA,8.6,16.2,3.4
"13793","CORRIENTES, AR",2019-07-06,NA,7.2,NA,-0.1
"13794","CORRIENTES, AR",2019-07-07,NA,8.8,NA,2.3
"13795","CORRIENTES, AR",2019-07-08,NA,11.8,NA,3.7
"13796","CORRIENTES, AR",2019-07-09,NA,16.7,NA,8.9
"13797","CORRIENTES, AR",2019-07-10,NA,20.2,NA,14.5
"13798","CORRIENTES, AR",2019-07-11,NA,21.1,27.1,16.8
"13799","CORRIENTES, AR",2019-07-12,NA,22.6,NA,NA
"13800","CORRIENTES, AR",2019-07-13,NA,19.4,29.5,16.4
"13801","CORRIENTES, AR",2019-07-14,0,17.4,23.7,NA
"13802","CORRIENTES, AR",2019-07-15,NA,15.9,NA,9.5
"13803","CORRIENTES, AR",2019-07-16,NA,14.1,23,8
"13804","CORRIENTES, AR",2019-07-17,NA,12.9,NA,4.4
"13805","CORRIENTES, AR",2019-07-18,NA,16.6,NA,8.8
"13806","CORRIENTES, AR",2019-07-19,3,17.9,NA,14.4
"13807","CORRIENTES, AR",2019-07-20,0,20.3,NA,16
"13808","CORRIENTES, AR",2019-07-21,NA,24.6,NA,17
"13809","CORRIENTES, AR",2019-07-22,NA,23.3,30,NA
"13810","CORRIENTES, AR",2019-07-23,10.9,13.8,27.6,NA
